1	4.331179	0.327437	1.336537	-3.053591	5.601058	1.342569	-7.47083	-1.66518	-1.840099	1.45641057	-0.223469	4.360568	-4.253418	-4.169339	6.826255	4.093568	-0.5449185	2.645625	-3.001012	-7.65189	0.8483915	5.12608	3.209813	0.5824516	4.846754	-20.34597	-7.94981	2.20175	8.196628	-6.489821	38.995891	1.865914	-4.775679	-2.189615	0.612931	0.22232	1.760495	1.444748	1.393285	-2.787658	2.85316188	0.0154065	-1.007737	1.46038866	1.182532	3.475219	-2.567284	-1.926175	-1.04267	0.863355
0	2.06343	-1.69841	-0.31473	0.21535	0.15873	2.030356	-3.345678	-2.70961	-0.81835046	0.45735	-1.093821	-0.27534	-0.5785093	-0.469525	1.434921	-0.469854	-0.02667	-0.06376	-1.97989	-3.75604	0.729768	-0.75589	3.35826	0.90188	-0.40704	-8.14883	-5.06399	1.117362	0.314298	-2.15936	18.7674	1.1444812	0.52144	-3.70426	0.21788426	-0.2142872	-0.434567	0.4575252	-3.881508	-1.081156	-0.84029	0.620075	-0.27581	2.476752	-0.574478	0.19518	-2.7979902	1.892925	0.2739	-0.572237
0	4.438292	3.09914	-0.751576	-2.62276	6.52166	6.468483	-7.77677	0.49626	-1.94963063	-1.16382343	1.53348	3.802761	-6.871743	-3.051603	6.6973855	2.155249	-3.982407	3.367875	-3.823344	-4.7764	1.231185	5.97231	2.812805	-0.6942504	2.541836	-27.1068	-5.415867	2.01776	5.025266	-5.386739	46.1231	1.706692	-3.329522	-1.85652	2.71195213	1.0606529	1.8912883	4.552583	4.7924	-4.137071	0.1388657	1.274462	-1.8517173	1.36512	0.031716	-0.936076	-2.4571731	-5.93176	-0.749171	0.57727
1	0.986312	-0.2498122	3.21933	1.05315	1.121152	0.41852	-1.86832	-2.27736	0.681292	0.892773	0.43176	1.368593	-0.459142	-1.000824	0.143241	1.31831	-3.081019	1.2578343	-0.82549	-2.58545	0.795003	-0.609805	-1.218834	1.637352	1.16598	-5.93513	-3.86388	-1.523821	2.73543	-0.42288	12.7515	1.48898	0.572098	1.412205	0.916617	1.234854	-0.7692422	0.96041	-0.194217	-2.55815	3.93626	2.29353	-1.77679	1.97355	-0.305398	1.53844	1.654468	-1.1044	-0.223397	0.99089
1	7.39807	0.132104	6.56692	3.928485	3.468599	1.9796301	-12.295689	-2.9120427	0.14284777	0.333592	2.247437	1.315633	-4.924208	-1.597743	6.9974305	4.489787	-3.733657	0.88481	-2.605676	-6.257159	3.457309	2.77465	2.025602	1.828017	0.526396	-25.29248	-5.061297	-2.061817	2.1639291	-4.148395	51.4295	2.662443	-1.86496056	-3.30172	1.52363713	-1.9428421	0.361747	2.2851548	-0.460044	-2.265449	0.834181	3.718737	-0.1907315	3.73058666	-0.50208	-0.3319482	-5.5341001	-0.396272	-2.102137	0.8996082
0	4.48181	-0.399188	0.560151	-3.049754	5.005793	-1.106138	-3.891448	0.724832	-2.50705123	-0.13643543	-0.713781	3.71176	-3.18436	-2.062592	4.7340855	2.224338	0.140464	-0.614459	0.208836	-6.20093	-0.519061	4.091131	4.705726	-0.6198391	5.169334	-17.00509	-5.276651	0.717222	3.772436	-5.9367995	32.3451	2.40489	-4.3135626	-4.09794	1.45824213	-0.6155651	3.23114	2.117514	-0.417798	-0.629614	0.3695907	-0.084887	0.464789	2.9710747	0.734376	0.202079	-2.2363851	2.610693	0.0812968	2.4157232
0	5.044282	-1.039786	3.049031	-3.414106	4.378429	0.135251	-8.870408	3.628904	-5.53577956	-0.41893143	-2.178331	3.04226	-6.105357	0.494675	7.992591	4.555679	-1.2066821	0.21074	-2.318074	-8.902025	1.9958474	8.64732	6.982836	2.492679	8.86077	-29.46195	-4.964495	2.015895	5.081964	-11.31494	52.87159	7.8718924	-6.581452	-1.58983	-1.56226794	-1.0845972	2.46934	-0.348708	0.257799	-1.2063974	-0.2001853	3.825447	-3.374907	4.163711	1.491606	0.040166	-2.1157752	-0.75953	-4.274337	-0.14841
0	5.60659	1.701094	-1.386447	0.931311	4.82142	4.865656	-2.1495022	-2.7533	-0.62947523	1.289386	0.788984	1.537603	-0.720429	-1.277209	3.1935905	4.169458	-0.0948871	0.18206	-2.599908	-6.40874	-0.231226	-1.17564	-0.486362	1.417889	3.000504	-19.6854	-5.06753	3.515261	5.971482	-3.160659	40.419345	-1.984268	-3.2244	-3.105387	0.91802013	-0.2554951	2.03297	1.548698	0.7345626	-2.135991	1.659207	2.788692	-2.137854	3.52298166	0.074201	0.315532	1.5870129	-0.196031	1.8149217	1.324193
0	3.64256	1.796468	2.58658	0.508226	-0.120212	0.626948	-3.3893861	-1.265338	0.959885	-0.87976	-0.531266	-3.050177	-4.085699	-1.553545	1.32854	1.884403	-1.0751144	5.073129	-5.852754	-3.963571	1.920979	0.398614	-2.610456	2.173496	3.150525	-14.01388	0.2739	5.18248	5.850186	-1.86684	30.06914	-1.90891	-0.376888	-3.226432	2.802775	-0.525985	3.074089	2.15726	-0.37602	-0.073453	-1.564109	-0.3566572	0.772175	-0.539062	-4.443095	0.793681	1.421796	-4.35007	2.470588	0.287848
0	4.82181	1.793135	1.478875	-1.509403	4.1913126	3.19394	-8.56843	-0.607459	-5.812207	0.01757114	-1.044108	0.246668	-7.613111	-2.89896	10.28137	1.546045	-1.486528	0.416536	-4.955198	-4.8273448	-0.420209	3.64012	5.905196	1.196135	2.32257	-23.8528	-4.41719	0.587258	5.376859	-5.283996	49.1485	4.14139	-2.362913	-3.58758	0.798725	-1.30343	0.827316	2.468082	1.07158	-0.836337	-3.0393276	1.2361008	0.187884	4.29990732	-1.1453945	1.09399	-3.374117	-0.53732	-3.794507	0.20525
1	5.0571461	0.822406	5.80077	-0.933916	1.17327	3.112446	-8.9448034	-2.5295778	-4.228526	2.685698	0.06151	3.88025	-7.44007	-1.547956	6.253735	0.972832	-0.3205208	4.6391439	-4.67039	-12.728064	-0.93247	0.231687	2.284669	2.57524	0.843753	-25.99711	-5.46699	0.199913	5.426022	-7.066608	53.459582	5.6632176	-5.864562	-2.821524	5.937301	2.2051604	4.2188027	3.7328482	-0.17581	-3.807003	0.841434	2.628007	-1.435659	3.4259813	-1.565914	1.879136	-2.551273	-2.15184	0.532542	0.555921
1	2.05025	-0.4566984	-0.22763	-1.191587	2.640427	0.3893923	-3.682899	-0.86214	-1.184613	0.293054	0.309812	0.67678	-2.73605	-0.379999	2.59223	2.161175	1.331276	0.162629	-1.7300849	-3.214186	-0.590858	1.93467	2.0758	-0.554608	1.611834	-10.324	-1.047226	2.656487	1.775104	-1.53284	22.376	0.85513	0.95596	-1.82718	-0.119494	-0.233849	-0.6527118	3.11126	0.020805	-1.927423	-1.0445	0.8628	0.590613	1.1864723	-0.271685	0.500397	-1.492514	-0.854023	-0.703636	-0.458846
0	1.749933	-0.6422	-0.7821916	-1.0267	3.12402	1.03702	-4.13943	-1.183934	-2.44547	1.03444857	2.31463	2.839261	-4.3658	-2.81927	4.55135	2.22324	0.16126	0.27651	-2.025314	-3.45815	-0.670558	0.990734	2.454764	-1.106122	3.255738	-11.81029	-4.1941	0.965172	1.50744	-1.211941	22.8398	-0.445831	-0.586308	-3.55213	-0.030596	-1.647511	2.0529	3.486945	-0.691066	-1.43256	-0.1955163	0.32832	-1.7281	-0.02478234	-0.489468	0.066664	-2.62594	-0.06453	0.250219	2.1475
0	0.4112909	0.33581	1.538257	-0.792059	1.25529	-1.02814	-2.617818	0.113558	-0.1386	2.03894607	-0.793135	1.15659	-1.132986	-0.01554	4.70735	0.537401	-0.131396	1.501381	-0.564654	-4.55808	1.3592488	2.049588	3.07628	1.27655	2.564042	-8.10826099	-3.226427	1.43377	2.36091	-3.79414	17.8182	0.7323104	-1.91678	-1.76644	0.93006	2.004739	3.18612	-0.11156	1.175664	-0.6486244	0.9802247	1.198505	-1.294053	1.885485	-0.444294	1.260234	-0.517553	0.552322	-0.574587	-0.030406
1	-0.87249	1.34045	1.97432	1.068181	0.30045	0.56906	-0.184999	-2.65136	0.087693	1.77676	2.25636	1.66153	0.905938	0.580476	-1.71079	2.0704	-1.98114	2.10786	1.09804	-0.94407	-0.025191	1.83355	-1.39712	0.51833	2.23246	-1.5969	1.05791	0.35083	0.91031	-1.63966	4.11692	1.54476	0.17068	1.11935	1.357115	1.95038	0.620379	1.274152	-2.37228	-0.30971	4.44081	1.621787	-2.179872	1.831451	-0.2938	-1.130709	2.84531	1.09441	-1.48194	0.20678
1	2.20991	1.549639	-0.201255	-0.010901	2.669657	0.704583	-3.62708	-1.94962	-1.82558883	-0.12360243	0.057904	1.96318	-3.4991	-0.416515	3.9894505	2.815316	1.876826	0.546474	-1.052359	-4.243856	-1.544711	1.547524	1.80288	1.12957	2.06847	-11.7914	-5.158086	1.113981	1.60636	-4.17326	26.007	1.49691	-2.05571	-2.01642	-0.06505887	-0.1987951	1.48816	0.784263	-0.63612	-1.893503	-0.6767853	0.747065	-0.434497	1.404508	-1.327134	1.759549	-1.5886991	-0.936597	-1.636442	0.66996
0	1.69775	0.732216	1.594592	-1.549884	4.687022	1.802782	-3.5940861	0.63074	-1.170591	1.741318	0.898902	2.71826	-4.01963	-0.799988	3.455494	3.1533053	1.97625	1.257699	-2.027801	-4.045485	-0.350871	1.48305	1.328366	1.023356	1.33808	-17.16772	-4.38683	0.18331	5.049016	-5.16182	30.8266	2.15315	-3.35199	-1.34438	1.150952	-0.092964	1.429339	1.236734	2.30052	-3.7397	-0.774069	-0.1614993	-1.084843	2.13584766	-0.111209	0.29904	-1.389252	-3.45479	-0.15977	1.635412
1	2.74202	-0.04208	1.0911414	-0.083068	3.359156	1.398046	-2.903936	-1.330974	0.082587	1.002265	0.81316	4.475503	-0.842561	0.949465	3.386834	4.025758	0.249139	-0.1855803	2.1986436	-7.53671	-1.01901	1.58327	0.569733	-0.313372	1.60735	-14.96489	-3.351055	1.168162	6.077789	-4.036468	28.06944	3.443548	-2.4633	-2.519339	0.289625	1.13931	0.5154587	2.07277	-0.74013	-2.670502	0.69681	2.8037482	2.32052	4.17978	0.858679	-0.438948	-1.966704	0.889722	-0.012091	3.364667
1	3.990861	-0.181281	2.998976	-1.883607	9.05742319	4.281539	-3.0116853	-6.191903	1.4392848	4.637027	-2.0923197	-0.793216	-2.096771	4.390125	1.456846	0.39453	-2.317051	4.7846726	-3.543809	-8.167644	1.108466	0.9563045	-1.2518022	1.634725	5.22343	-21.030639	-5.742158	4.71008	9.924624	-4.3727997	47.27758	-5.118085	-4.033532	0.250213	3.414396	6.0667064	2.044912	6.848224	1.5036751	-3.935477	4.743528	3.112708	-5.460187	6.38625	-0.68238	-0.215917	7.792956	-2.886688	1.513006	1.2379801
1	5.927557	0.917317	0.550662	0.10806	5.25818	5.55085	-5.8910661	-1.419341	-2.297611	-0.383148	0.202104	2.289167	-4.84622	-0.90387	4.632455	3.62456	0.162539	0.9776649	-1.371669	-7.80863	-1.460152	1.826198	2.126974	-0.489599	3.402076	-20.563149	-4.725791	4.5198126	6.369364	-3.141653	44.4397	0.23905	0.880759	-4.4118984	0.849898	1.034059	0.398145	3.99977	-0.266886	-2.48621	-0.6469262	1.706948	-0.472355	3.78938266	0.314607	0.533809	-2.873926	-0.370668	-0.38917	0.428888
1	0.5021149	1.89775	-1.622943	-0.840507	2.97394	0.5453519	-1.12874	0.3092204	-1.57112	1.63059757	-1.04442	2.36087	-2.96987	-0.519738	4.04487	0.987	1.5825	0.90822	-0.443065	-1.743569	-1.76898	2.26243	1.655297	1.197453	4.25895	-7.6931	-5.13035	1.04498	3.86397	-2.869691	13.0163	1.56685	-1.49538	-0.31836	-0.923933	-0.94322	0.387843	0.75867	0.34654	-1.61448	-0.7880133	-0.067272	-1.08066	1.03700866	0.059687	1.12425	0.057243	-1.572751	-0.26425	2.52952
1	2.73707	1.26683	-0.95690378	-0.42504	5.51326	0.482823	-2.3279771	-5.36532	-0.97814823	2.02286	-0.107955	2.04283	-2.451411	-4.784157	6.8068605	3.614223	1.546142	0.711762	-2.17696	-5.55993	2.449639	1.15503	0.74828	-0.599704	1.92066	-15.34005	-3.059796	1.858921	3.7123376	-2.109944	35.32189	-0.181301	-1.797956	-1.498019	1.72626313	-2.0677051	1.188081	1.90015	1.589605	-1.914019	0.151073	1.878084	2.01894	3.318922	-2.205443	0.66465	-0.2466961	1.561289	2.040117	1.883004
0	0.547805	-0.8670154	-0.658183	-0.49391	1.54434	-0.558038	-0.624459	1.36135	-1.29253	0.58517	0.2406	0.3606694	-0.82341	-0.467514	1.19101	1.11136	1.13647	-0.03718	0.0846571	-1.8302	-1.46299	1.17556	0.5185	0.212954	2.3292	-3.0115	-1.05686	1.42719	0.42473	0.123279	5.6643	0.48124	1.0089	-0.941	-0.21651	-1.45502	0.359337	1.13504	-0.86456	-1.50696	-0.7093	-0.21186	0.1339369	0.50267	0.75937	0.458078	-1.276	0.778275	0.12494636	1.44295
1	6.220531	2.383699	2.096992	-1.459912	5.80111619	5.728447	-10.76249	-1.1654627	-2.2129502	1.20470757	1.0433783	1.146165	-6.133251	-2.566242	6.841081	2.217902	-0.466169	1.2328334	-9.831841	-8.55025	2.016891	3.715043	4.312386	-1.2197541	8.1584	-29.45008	-5.322444	4.736492	8.128028	-5.136377	63.8514	0.24304	0.100221	-3.40786	0.426784	0.05155	0.535187	6.087878	2.451178	-2.228327	0.5203667	2.643943	-0.527867	1.43131866	-4.275395	1.510529	-1.260619	-5.988167	-0.890296	-3.27346
1	6.448689	1.1955046	-2.365967	-3.54011	6.1618622	4.489488	-11.884034	0.2855086	-4.91934323	0.16822657	0.711401	3.742681	-9.136779	-3.597956	10.7190625	3.9120553	-0.785171	-2.102918	-4.4184849	-13.287437	-1.385859	8.335038	8.055455	-2.7964994	5.062635	-36.47808	-9.87041	4.255305	6.637062	-6.881853	79.2466	5.446483	-2.946626	-9.177181	2.76045693	0.0377969	3.4407143	1.098477	-2.009195	-3.315852	-5.1166423	1.228414	-0.2125049	6.667987	0.051244	-0.274794	-6.0805805	2.84556	-2.146586	-2.358859
0	-0.1752519	0.007851	2.72443	-0.637765	1.40303	-0.78369	-1.86728	-1.0919928	-1.160149	1.3371	-1.049318	1.97964	-0.63437	0.199818	1.52981	2.548918	1.15439	0.10627	1.13315	-4.051279	-1.056965	0.08842	0.649428	0.503333	2.090279	-9.1151	-3.32812	-1.13975	4.44324	-3.335549	17.9796	2.946	-2.86185	-2.316073	-0.90902	0.375254	-0.200309	0.689918	0.37371	-3.15655	0.003591	-0.373512	0.308502	3.10497	1.13799	1.792111	0.592328	0.09597	-0.647871	2.573531
1	2.7802505	1.5915546	-4.922862	-4.303011	4.98787	-1.069494	-3.550299	-1.475396	-5.492425	2.86376157	-1.30545	1.87504	-3.16654	1.682047	6.039773	5.484202	2.003163	0.588679	-0.7863869	-9.22558	-3.041898	4.38412	2.66721	2.122204	4.365256	-15.8845	-7.782515	8.06731	7.608997	-2.986721	36.0323	3.078365	-1.472799	-2.3132	1.401694	-0.721978	0.668434	7.92309	-1.1729	-6.38223	-0.3599183	1.537944	0.509932	2.41640866	0.585399	2.470299	1.098575	-1.952949	0.21564	5.886311
1	7.763903	2.2607873	-1.56679813	-3.400004	6.1901451	4.2078801	-13.66898	-1.173376	-6.92440746	0.08509237	0.312572	2.433361	-7.172315	-2.155115	11.340562	3.3916028	2.005027	0.5447363	-8.428118	-10.825951	0.530106	4.736781	6.448596	-1.499266	3.491619	-34.18051	-13.18637	-0.057782	5.427947	-7.98047	74.27555	5.551025	-2.42384456	-8.03742	5.49524026	1.8473778	1.896704	5.2631232	-2.552933	-2.671195	-6.3013423	1.3398688	1.9782745	5.423588	-0.88567	1.474441	-6.7047722	-0.672576	-4.6085892	-2.67085
0	3.7753	0.596387	1.6936144	1.182506	3.91843	1.77712	-4.34472	-1.809854	-1.44699	1.06006	0.285404	1.907203	-1.598757	-0.18098	3.53877	2.91262	-1.217239	-0.282719	-0.73893	-4.93986	1.067929	0.807803	1.061096	1.273823	1.03779	-12.19652	-3.15525	0.404742	3.13686	-2.798971	25.1517	0.64451	-1.61831	-1.36726	1.551368	-1.36834	0.4588	1.080881	-0.7356284	-1.365682	1.02717	1.8195239	0.063286	2.73798066	0.046688	0.349024	-1.366212	1.339638	-0.201619	1.878257
0	6.0131562	2.964091	2.14842	-0.107275	8.3992706	1.079148	-5.719981	0.1528234	-4.47115546	-1.73553	-1.918847	0.506998	-5.008526	1.043562	4.943017	5.345996	0.625482	-2.49535	-4.39455	-11.852851	1.7901558	3.187095	4.254033	2.107684	3.3114183	-31.50106	-7.364267	0.737132	2.18238	-7.387936	62.3863	5.5862949	-8.141871	-6.264012	-0.69507874	-3.7792432	2.3918264	-0.08790639	0.3685	-2.8269804	-0.420176	2.939644	-3.076099	6.693358	-0.486971	0.7583488	-2.09968562	-0.132816	-0.831476	0.037531
1	4.462747	0.869538	-1.842818	-4.282408	7.479062	3.358734	-5.675818	-2.7376902	-4.94204223	2.21765757	1.448224	0.898896	-2.84196	-0.8619684	8.3094705	7.403306	-0.735833	2.70622061	-2.98923	-13.91878	-4.495119	6.1977264	4.187891	1.868513	4.358074	-27.99742	-8.963042	7.267029	8.740001	-7.159012	56.51501	7.3568712	-0.823039	-4.6546072	1.17732113	0.4277919	0.807137	6.4788872	-1.704064	-4.713969	-1.5991973	4.5485508	1.4787	8.977024	-0.400117	0.867038	-2.1041421	-4.243248	-4.436513	1.5410482
1	0.328767	0.4774	0.617103	-0.589209	0.43769	0.170779	-2.18743	-1.13746	-0.782835	2.792374	0.027653	1.27825	-0.62339	-0.80442	1.835721	1.01402	-0.088266	1.222753	-0.557	-1.99871	-0.26721	0.848673	0.53833	-0.05269	1.66843	-5.3817	-2.225293	-0.40582	2.22655	-1.52029	11.34396	2.7659	0.35599	-0.35544	1.24749	0.91145	-0.241021	1.47831	-1.107096	-1.333878	-0.397401	0.92861	-0.670723	1.95324	0.24755	1.272232	-0.46773	-0.2012602	-1.463707	-0.13749
1	3.588143	1.971651	-1.62867713	1.130381	1.696278	2.59821	-1.0418361	-0.916969	-0.309877	-0.223996	0.446318	0.47869	-1.155361	-0.41243	1.734261	0.938126	0.59102	1.541181	-3.36636	-1.98829	0.13585	-0.0450956	0.282466	0.9281148	2.73158	-10.62217	-4.137411	0.471654252	2.615366	-0.155691	24.0933	-1.20072	0.005396	-4.92176	1.300606	2.716205	0.659971	1.276864	-0.95807	0.680497	-0.632343	1.6582088	-0.410688	0.97581766	-0.270361	1.74106	0.5627	0.722607	-0.007763	-0.08229
